guxichao,保密,保密,409,2,113,0.8,0,2018/1/19 20:10
nnez,女,处女座,2918,305,663,3.2,1,2018/1/24 21:42
Jianzhidou,保密,保密,10,4,115,0,0,2018/1/21 18:39
WillyIT,男,巨蟹座,163,33,108,1.5,0,2018/1/14 20:42
qywang,男,保密,44,0,119,0.1,0,2018/1/26 9:47
jinkela,保密,保密,85,9,50,0.6,0,2017/11/18 10:05
Aqr,男,保密,115,5,114,0.4,0,2018/1/21 9:01
feiyue,男,狮子座,3285,740,242,3.6,1,2016/11/29 12:59
aRacc,男,巨蟹座,984,65,364,1.7,0,2018/1/26 9:51
kleek,男,天蝎座,24,0,13,0.4,0,2017/10/11 10:45
tqmonk,男,金牛座,1925,492,651,3.4,1,2018/1/12 23:33
Leviathan,男,保密,11,0,107,0.3,0,2018/1/13 19:08
EasonMa,保密,天蝎座,451,31,65,1.5,0,2017/12/3 0:11
JordanWang,男,巨蟹座,30,0,91,0,0,2017/12/29 10:10
Brishen,男,水瓶座,1000,174,410,3,0,2017/5/16 21:59
pkustarlight,女,天秤座,912,50,364,1.7,0,2018/1/26 9:35
NIKKI,保密,保密,12,1,105,0.1,0,2018/1/11 19:45
atreides,男,天蝎座,10632,43816,999,9.3,20,2017/12/11 10:30
zongcai,男,狮子座,134,10,338,2.2,0,2017/10/20 10:31
kyxx,男,水瓶座,14,1,90,0.1,0,2017/12/28 0:18
greater,男,射手座,3751,837,664,3.7,0,2018/1/25 17:14
LifeIsCool,女,天秤座,1060,435,664,3.3,0,2018/1/25 21:35
ddd,保密,保密,37,0,45,0.4,0,2017/11/12 18:15
lizncu,女,射手座,1113,143,664,2.9,0,2018/1/25 15:18
watergaswck,男,双子座,683,7,475,2.1,0,2017/7/21 8:46
Xyion,男,水瓶座,3878,15123,77,5.4,0,2016/6/17 21:18
mahayana,保密,保密,34,3,28,0.3,0,2017/10/26 23:46
happyforever,保密,保密,70,0,96,0.4,0,2018/1/3 9:46
wshan,男,水瓶座,245,3,66,2,0,2016/12/28 11:11
pkudrlmm,保密,保密,20,0,115,0.1,0,2018/1/21 13:52
wangdayu,男,天蝎座,229,237,208,3.1,2,2016/10/26 14:00
laotwo,男,处女座,1898,4,547,2,0,2017/9/30 11:22
zhongjinxiao,男,天秤座,1652,11,90,1.3,0,2017/12/27 12:08
hopemouse,男,保密,2773,112,346,2.8,0,2017/3/13 12:21
greenpower,男,射手座,948,621,196,3.5,0,2016/10/14 23:07
Snowbridge,男,天秤座,124,6,77,1.1,0,2017/12/15 8:42
GuojinTseng,男,天秤座,23,0,60,0.4,0,2017/11/27 16:57
jackhui,男,双子座,2353,1633,415,4,0,2017/5/21 12:42
shaonan,保密,天秤座,2431,484,363,2.5,0,2018/1/24 16:37
ffffranky,男,牡羊座,2,0,22,0,0,2018/1/19 2:59
lihaobin,男,双子座,3070,3000,659,4.4,7,2018/1/20 16:54
jkll,保密,保密,134,12,97,1.9,0,2018/1/3 16:46
afight,男,天秤座,326,0,117,1.7,0,2018/1/23 12:07
CDMdm,男,天蝎座,8,2,55,0.1,0,2017/11/22 18:15
baiaowch,女,处女座,103,2,115,0.9,0,2018/1/21 12:01
marvin,男,金牛座,643,468,217,3.4,0,2016/11/5 9:39
aardwolf,男,保密,6750,6727,663,4.9,1,2018/1/25 2:02
winterwren,女,摩羯座,600,372,641,3.3,0,2018/1/2 15:59
Waynexgy,男,天秤座,869,0,119,1.1,0,2018/1/25 16:19
Addie,女,射手座,1242,96,354,2.7,0,2017/3/21 22:24
qianwenhan,男,天蝎座,204,15,113,1.3,0,2018/1/19 23:30
doudourui,女,水瓶座,1850,148,516,2.9,0,2017/8/31 9:32
revenge,男,处女座,707,265,420,3.1,1,2017/7/25 7:46
sisicong,女,金牛座,828,111,664,2.8,0,2018/1/25 16:06
lucdyl,男,保密,110,4,119,0.2,0,2018/1/26 0:00
QQZ,男,保密,219,5,117,1.1,0,2018/1/23 13:08
Scarrr,男,水瓶座,11,2,70,0.1,0,2017/12/8 1:19
elainemaying,女,天蝎座,20,0,101,0.4,0,2018/1/7 17:51
CCMEZYW,男,牡羊座,1100,258,242,3.1,0,2016/11/29 22:44
Tomatoes,男,水瓶座,28,0,108,0.4,0,2018/1/14 18:41
spaghetti,男,牡羊座,139,11,118,1.2,0,2018/1/24 21:40
DFT,男,金牛座,1952,387,463,3.3,0,2018/1/26 0:20
aileensdolo,女,摩羯座,692,15,593,2.2,0,2017/11/16 8:34
mrsmsr,女,天蝎座,9363,81623,735,8.8,30,2017/12/15 10:55
greatmhq,男,摩羯座,2565,127,89,2.8,0,2016/6/30 9:59
littlesix,女,天秤座,1786,4935,635,4.7,0,2017/12/27 15:49
cjjanepku,女,金牛座,428,51,451,2.5,0,2018/1/24 16:36
songjiehu,男,天蝎座,427,34,117,1.5,0,2018/1/23 13:49
ambergzs,保密,保密,6,0,101,0.1,0,2018/1/8 9:12
Lebro,女,双鱼座,4,0,83,0,0,2017/12/20 18:08
xingcheng,男,牡羊座,525,60,555,2.6,0,2017/10/9 8:43
phangel,男,狮子座,351,5,119,1.8,0,2018/1/26 9:40
coolcola,男,双鱼座,280,22,471,2.3,0,2017/7/17 0:15
kangmaimai,男,狮子座,7819,10,648,2.2,0,2018/1/9 19:49
Jukaka,男,摩羯座,3412,145,364,2,0,2018/1/26 8:37
shring,男,射手座,6734,2350,664,4.2,0,2018/1/25 17:27
sunyiwen,女,射手座,4,0,96,0,0,2018/1/2 20:54
Camouve,女,处女座,939,4,92,1.1,0,2017/12/29 14:55
Yoli,女,狮子座,1570,407,607,3.3,0,2017/11/29 15:25
Aurelia,保密,保密,160,10,119,0.5,0,2018/1/25 16:53
shiyemin,男,牡羊座,2061,117,663,2.8,3,2018/1/25 9:49
lanmax,男,双鱼座,104,4,328,2,0,2017/8/11 22:53
Irishy,女,巨蟹座,6,1,77,0.1,0,2017/12/14 16:35
wuxuan,女,天蝎座,5,0,27,0.2,0,2017/10/25 18:29
YuPekTree,男,牡羊座,5,1,80,0.1,0,2017/12/17 10:46
lianggq,女,牡羊座,780,291,557,3.2,0,2018/1/24 11:43
beihai,男,狮子座,2144,18,536,2.3,0,2017/9/19 11:59
hmalan,男,双子座,5246,6973,604,4.9,1,2017/11/26 15:55
hongenzkk,男,双子座,153,3,116,1.1,0,2018/1/22 22:51
mikazuki,保密,保密,29,0,105,0.3,0,2018/1/11 19:00
Lurkety,女,巨蟹座,5,0,63,0.1,0,2017/11/30 23:23
vawait,男,保密,562,1,357,0.8,0,2018/1/18 11:11
lxww,男,射手座,1040,8,118,1.2,0,2018/1/24 23:26
Tianyz,男,牡羊座,11,0,119,0.1,0,2018/1/25 21:26
liyancliff,男,牡羊座,463,15,119,1.3,0,2018/1/26 9:57
hbhxzyz,男,保密,10,0,102,0.2,0,2018/1/8 18:33
fallish,男,天蝎座,2512,103752,999,10,1,2017/1/29 1:08
caxan,男,保密,13,0,113,0.1,0,2018/1/20 9:02
sommer,女,处女座,161,12,37,1.2,0,2017/11/4 21:21
Nighteyes,女,天秤座,868,1787,664,4.1,0,2018/1/26 9:34
gothe,男,摩羯座,6975,1530,660,4,0,2018/1/22 10:18
xjatpku,男,保密,179,0,115,0.4,0,2018/1/22 0:42
HelenXZY,保密,天蝎座,2246,254,356,3.1,0,2017/3/23 12:22
soulmate,女,摩羯座,392,86,245,2.7,0,2017/6/24 2:17
Reparo,女,天蝎座,206,45,636,2.5,0,2018/1/11 0:33
maosq,女,天秤座,410,54,308,2.6,0,2017/2/3 16:31
liteep,男,处女座,1736,150,459,2.9,0,2017/7/5 4:59
zxcbnm,女,牡羊座,127,0,198,2,0,2017/5/15 17:46
Txiao,保密,保密,8,0,111,0.1,0,2018/1/17 16:09
citaipiao,女,天蝎座,138,6,109,1.8,0,2018/1/15 15:39
HeTianTian,女,处女座,6,1,117,0,0,2018/1/23 15:08
beiliu,男,巨蟹座,5814,3678,658,4.5,0,2018/1/19 11:01
lu,女,摩羯座,90,29,77,2.4,0,2016/6/17 12:12
ahdyym,男,水瓶座,348,5,658,2,0,2018/1/19 15:13
Haoxianyu,女,射手座,84,1,224,2,0,2017/6/8 19:31
bigsmile,女,水瓶座,2091,179,87,3,0,2016/6/27 15:52
ypouline,女,双鱼座,346,15,118,2,0,2018/1/24 16:36
zly,男,摩羯座,11,0,8,0.1,0,2018/1/4 12:33
princesunny,男,射手座,4992,4946,615,4.7,9,2017/12/7 15:59
libecom,男,巨蟹座,10,0,119,0,0,2018/1/25 16:05
wangly,男,保密,3770,321,663,3.2,0,2018/1/25 1:29
loveqzy,女,水瓶座,147,5,88,1.9,0,2017/12/25 20:20
ayueayue,男,处女座,1554,308,161,3.2,0,2016/9/9 12:26
puzzle,男,射手座,1590,1,261,2,0,2017/7/7 23:12
dancewwolf,男,摩羯座,196,2,119,0.4,0,2018/1/25 13:20
wubing,男,摩羯座,1687,260,645,3.1,0,2018/1/6 18:08
Krascal,男,巨蟹座,401,2,363,1.1,0,2018/1/24 19:05
xuri,男,处女座,922,0,112,1.8,0,2018/1/18 11:39
xuyang,男,巨蟹座,89,1,103,1.8,0,2018/1/9 16:52
asiba,男,摩羯座,4,0,94,0,0,2018/1/1 10:16
Adelaide,女,天蝎座,1544,6855,520,4.9,0,2017/9/4 10:01
BelleBelle,女,射手座,368,11,647,2.2,0,2018/1/9 10:24
icevey,女,双鱼座,1335,5133,448,4.7,4,2017/6/23 21:58
Jinin,男,金牛座,2,0,20,0,0,2018/1/17 1:40
Venzshear,男,摩羯座,280,0,119,0.9,0,2018/1/26 10:24
litlinski,男,双子座,2220,238,364,2.7,0,2018/1/26 10:29
lggshare,保密,摩羯座,785,46,364,2.3,0,2018/1/26 10:28
jpyou,男,天蝎座,4,0,91,0,0,2017/12/28 14:30
Sharpay,女,天秤座,636,7,361,1.9,0,2018/1/23 9:05
ly,男,牡羊座,517,49,541,2.5,0,2017/9/25 0:02
miamor,女,双子座,22,4,100,0.4,0,2018/1/6 14:50
Nowornever,男,摩羯座,77,0,61,0.4,0,2017/11/28 15:54
Cherlyn,保密,保密,455,12,115,0.6,0,2018/1/22 10:24
sunkangzan,男,天秤座,105,1,43,1.1,0,2017/11/10 19:41
xionggengyan,男,狮子座,1760,55,584,2.6,0,2017/11/6 23:07
pjwaluojia,女,水瓶座,3158,445,643,3.4,0,2018/1/4 11:41
deadpan,男,巨蟹座,672,12,134,2.2,0,2017/1/20 4:29
YiChi,保密,保密,303,0,605,2,0,2017/11/27 12:22
flt,男,双鱼座,172,2,119,1.1,0,2018/1/25 22:50
zhak,男,巨蟹座,17,0,112,0.3,0,2018/1/18 23:30
dedemumu,男,双鱼座,3443,377,648,3.3,0,2018/1/9 15:55
jtwzty,保密,保密,3,0,23,0,0,2018/1/19 16:15
lijie,男,摩羯座,3064,41,572,2.5,0,2018/1/26 10:03
eqw,男,保密,18,0,27,0,0,2018/1/24 0:20
unyqhz,女,巨蟹座,620,48,361,1.6,0,2018/1/22 23:55
windflyflowe,女,金牛座,975,232,664,3.1,0,2018/1/25 11:17
quiety,女,天秤座,390,104,266,2.8,0,2016/12/23 18:10
FriedrichIV,男,牡羊座,4739,26458,133,5.9,3,2016/8/12 17:07
yolandacq,女,天秤座,203,9,19,2.1,0,2016/4/20 21:25
ChemJeff,男,双鱼座,382,0,98,1.8,0,2018/1/5 10:27
zbjcn,男,狮子座,1312,166,364,2.1,0,2018/1/26 10:10
tinypanpan,男,牡羊座,161,4,288,0.7,0,2017/11/10 20:34
olala,男,狮子座,5743,328,663,3.2,1,2018/1/25 10:02
wei,保密,牡羊座,59,2,114,0.4,0,2018/1/20 12:16
blossomy,女,双子座,145,52,94,2.5,0,2016/7/4 18:14
fancheng,男,天蝎座,1827,123,663,2.8,0,2018/1/24 21:22
giraffeXY,男,射手座,235,4,104,1.1,0,2018/1/10 20:16
burtonxu,男,双子座,99,5,119,0.5,0,2018/1/26 2:08
FQQ,女,双鱼座,98,10,41,0.4,0,2017/11/8 18:33
SpacemanLiu,男,双鱼座,1329,59,364,1.7,0,2018/1/25 13:02
Ganymedes,男,双子座,1002,339,449,3.2,0,2018/1/25 20:30
phoenixmsc,男,天蝎座,17,0,119,0,0,2018/1/25 12:05
xiaoyouzi,女,双鱼座,44,3,31,1.1,0,2017/10/29 22:16
Poincare,男,保密,261,39,118,0.9,0,2018/1/25 1:29
cherisher,男,保密,57,3,115,0.4,0,2018/1/21 20:47
ddyx,男,巨蟹座,3,0,22,0,0,2018/1/18 20:39
flyingstone,男,双子座,922,265,545,3.1,1,2017/9/28 17:50
miaozengss,保密,天蝎座,71,2,42,0.5,0,2017/11/9 23:54
gouqi,保密,保密,199,16,112,0.9,0,2018/1/18 11:03
pioupiou,男,双鱼座,7064,4979,591,4.7,1,2017/11/13 17:15
KentBiuBiu,男,双子座,437,34,364,1.5,0,2018/1/26 9:14
cogito,男,射手座,1096,531,600,3.4,0,2017/11/22 21:09
sss,男,狮子座,522,4,364,1.1,0,2018/1/25 21:50
liyi,男,天秤座,1605,4,664,2,0,2018/1/26 7:49
kitilixin,女,水瓶座,763,134,664,2.9,0,2018/1/26 7:12
taorb,男,牡羊座,4909,233,662,3.1,0,2018/1/24 9:11
goodwheat,男,牡羊座,329,4,105,1.1,0,2018/1/11 16:32
chenyl,男,天秤座,366,0,491,2,0,2017/11/3 11:19
irischeng,女,天蝎座,2270,1680,213,4,2,2016/11/1 10:23
TedMosby,保密,天秤座,556,26,463,2.4,0,2018/1/25 22:41
koalayan,女,金牛座,1073,66,644,2.6,0,2018/1/5 22:31
newlifeatpku,女,处女座,2008,238,641,3.1,0,2018/1/2 13:29
lyne,女,狮子座,1939,41,664,2.5,0,2018/1/25 21:31
lockere,男,牡羊座,11,0,117,0,0,2018/1/23 20:54
Greenleaf,女,双子座,289,2,457,2,0,2017/9/26 19:12
northabc,女,牡羊座,1834,46,664,2.5,0,2018/1/26 10:13
nevercry,男,摩羯座,2295,88,593,2.7,0,2017/11/16 9:56
BAOBEI,女,金牛座,591,190,510,3,0,2017/8/24 13:26
wzpwestlife,男,金牛座,1723,595,663,3.5,0,2018/1/24 21:01
louiegrape,男,处女座,835,42,443,2.5,0,2018/1/25 15:34
xchy,男,水瓶座,1066,5,119,1.2,0,2018/1/26 0:58
jianyu,男,射手座,595,46,524,2.5,0,2017/9/8 8:19
wsandy,男,水瓶座,3,0,22,0,0,2018/1/18 21:34
Erikfred,男,金牛座,957,234,653,3.1,0,2018/1/14 22:05
wudongphysic,男,射手座,1643,23,524,2.3,0,2017/9/7 14:09
drjy,女,水瓶座,2377,326,150,3.2,0,2016/8/29 21:11
unepomme,男,双鱼座,422,33,347,2.4,0,2017/7/18 15:40
LoveBilly,女,处女座,382,13,270,1.3,0,2017/10/23 17:29
muyiyi,女,水瓶座,199,2,50,1.7,0,2017/11/18 9:31
DaisySmile,女,保密,171,9,117,1.3,0,2018/1/23 14:49
niuxiaoqiang,女,双子座,2,0,21,0,0,2018/1/17 19:20
daooshee,女,狮子座,52,11,109,1.8,0,2018/1/15 18:31
Doppelganger,女,天秤座,751,36,119,1.1,0,2018/1/26 10:07
Alpenliebe,男,天蝎座,2152,377,644,3.3,0,2018/1/6 9:58
thinginitsel,男,射手座,304,54,371,2.6,0,2017/12/19 0:09
uandcp,男,保密,1476,1255,364,2.8,0,2018/1/26 9:02
SunskyZ,男,双鱼座,29,1,115,0,0,2018/1/21 13:29
kannnlh,保密,牡羊座,94,1,76,1.8,0,2017/12/13 18:39
wscyj,男,天秤座,2480,39,576,2.5,0,2018/1/26 10:25
ymgsunyt,男,天蝎座,394,11,453,2.2,0,2018/1/15 22:52
myrein,男,天蝎座,939,7,294,2.1,0,2017/1/21 8:42
zhiyangliu,男,牡羊座,1413,0,119,1.1,0,2018/1/26 10:01
sunfeel,男,金牛座,2973,40,146,2.5,0,2016/8/26 2:01
woshidai,女,水瓶座,8,0,69,0.1,0,2017/12/7 8:40
zcjsoul,男,天秤座,166,0,106,1.1,0,2018/1/13 7:33
yibanyiban,男,巨蟹座,768,191,153,3,0,2016/9/1 12:15
georgehawk,男,天蝎座,23,0,10,1.1,0,2017/10/9 1:37
ChrisQ,女,狮子座,131,5,346,2,0,2017/12/25 20:29
GooMaple,男,保密,816,0,89,0.4,0,2017/12/27 3:28
flgid,女,双子座,468,0,56,1.8,0,2017/11/23 15:37
missing,女,水瓶座,1330,33,368,2.4,0,2018/1/16 14:09
beikehua,女,天秤座,964,346,469,3.2,0,2018/1/23 17:46
richardwyc,男,双鱼座,1386,216,446,3,0,2017/6/21 21:49
Susie,保密,保密,830,10,118,1.3,0,2018/1/25 9:36
yry,男,巨蟹座,1486,22,119,1.4,0,2018/1/25 23:24
raindropli,女,双鱼座,614,23,535,2.3,0,2017/9/19 2:31
sherlockpku,女,摩羯座,149,1,564,2,0,2018/1/11 17:23
zslzsl,男,巨蟹座,163,1,119,1.8,0,2018/1/26 2:14
lzmfe,男,双子座,1473,235,205,3.1,0,2016/10/23 19:26
Wenrywen,保密,保密,77,5,103,0.3,0,2018/1/9 16:55
eecsliucan,男,牡羊座,136,19,664,2.3,0,2018/1/25 16:11
samueldeng,男,天秤座,191,1,481,2,0,2018/1/11 16:15
spongebob,女,摩羯座,2476,243,76,3.1,0,2016/6/17 10:10
flores,女,射手座,9,1,94,0.1,0,2017/12/31 16:27
smf,男,摩羯座,2,0,21,0,0,2018/1/17 19:55
vanthony,男,天蝎座,6328,749,664,3.6,0,2018/1/25 23:58
chricle,女,处女座,318,118,36,2.8,0,2016/5/8 0:06
dancebaby,男,天秤座,5899,2643,661,4.3,2,2018/1/23 5:27
Jocelynnn,女,保密,28,2,119,0.1,0,2018/1/25 11:46
gjjustcnjust,男,射手座,2,0,21,0,0,2018/1/17 20:01
twilililight,男,天蝎座,604,319,659,3.2,1,2018/1/21 6:46
pkummp,男,水瓶座,28,2,37,0.4,0,2017/11/4 11:11
zzy,女,处女座,231,26,103,2.1,0,2018/1/10 9:41
PAHS,男,处女座,1997,140,41,2.9,0,2016/5/12 22:32
lgrdyh,男,金牛座,685,48,419,2.5,0,2017/5/26 3:06
zhangxr,男,摩羯座,141,0,431,2,0,2018/1/15 20:00
oxhongtao,男,金牛座,404,243,117,2.2,0,2018/1/23 22:04
DTtiti,保密,保密,2,0,21,0,0,2018/1/17 20:31
wjxooo,女,双子座,131,9,119,1.1,0,2018/1/26 10:17
xinyisunny,保密,保密,12,5,36,0.5,0,2017/11/3 11:06
happychapter,女,狮子座,707,25,364,2.1,0,2018/1/26 9:34
Blader,男,水瓶座,1047,114,180,2.8,3,2016/9/28 19:19
Lipson,男,天秤座,823,41,240,2.5,0,2017/6/6 15:59
dyingseven,女,金牛座,288,85,552,2.7,0,2017/10/5 22:15
gracepku,保密,保密,21,2,117,0.1,0,2018/1/24 10:04
jianghaoyu,男,处女座,178,18,109,1.4,0,2018/1/15 22:54
beidaweiminf,男,摩羯座,739,112,643,2.8,0,2018/1/5 8:57
HenryChen,男,天秤座,4773,1,364,1.8,0,2018/1/26 10:37
Severus,保密,天蝎座,91,46,279,2.5,0,2017/1/5 16:44
babycrystal,女,天秤座,440,15,567,2.2,0,2018/1/26 10:42
Dell,保密,牡羊座,2179,3469,523,4.5,1,2017/9/6 18:56
veronicatian,男,金牛座,724,61,4,2.6,0,2016/4/5 10:51
tingyuan,女,天秤座,426,45,590,2.5,0,2017/11/12 18:00
aristolal,男,牡羊座,2089,463,212,3.4,0,2016/10/30 22:28
zhenglixia,女,双鱼座,41,0,23,0.1,0,2018/1/19 21:57
Thtuy,保密,保密,31,4,75,0.4,0,2017/12/12 20:28
jsbyxyc,男,双子座,172,3,106,1.1,0,2018/1/12 23:38
yjw,男,狮子座,536,144,119,1.8,0,2018/1/25 18:38
tuoguang,男,水瓶座,1527,152,659,2.9,0,2018/1/20 20:23
Queenahm,女,天秤座,48,9,96,0.6,0,2018/1/2 16:50
doit,男,水瓶座,15,0,119,0.4,0,2018/1/25 17:27
xxcc,男,天蝎座,997,0,119,1.8,0,2018/1/26 7:47
ltyee,女,射手座,2,0,21,0,0,2018/1/17 20:39
Czey,男,天蝎座,53,0,116,0.2,0,2018/1/22 22:42
xiaopm,保密,保密,26,1,92,0.4,0,2017/12/29 14:03
yzfpku,男,巨蟹座,683,13,119,2,0,2018/1/25 12:54
Gap,男,摩羯座,681,8,119,1.9,0,2018/1/26 8:58
grapefruit,女,双子座,506,16,119,2.1,0,2018/1/25 16:13
zhangyujin,男,双子座,421,54,314,2.6,0,2017/2/9 11:55
tpku,保密,射手座,188,0,117,0.4,0,2018/1/23 17:08
ShaneBrown,男,摩羯座,263,4,109,1.1,0,2018/1/15 19:00
zhaozhengqin,男,双鱼座,1208,60,656,2.6,0,2018/1/18 10:33
liuhaoxz,男,保密,71,2,96,0.3,0,2018/1/2 20:59
davion,男,水瓶座,2132,44,295,2.5,0,2017/1/21 14:23
precision,男,天蝎座,704,20,101,2.3,0,2016/7/11 23:50
gapsong,男,天秤座,345,5,496,2,0,2018/1/16 16:51
xiaopi,女,金牛座,231,21,68,2.3,0,2016/6/8 22:45
feechan,男,保密,3230,432,462,3.3,0,2018/1/25 14:45
posshe,男,摩羯座,952,23,364,2,0,2018/1/25 21:56
sendmyhand,男,摩羯座,726,155,626,2.9,1,2018/1/26 8:57
Aaran,男,保密,37,2,119,0.5,0,2018/1/25 17:23
xsh,女,狮子座,147,17,665,2.3,0,2018/1/26 10:43
huyueee,女,狮子座,81,9,113,0.5,0,2018/1/20 3:16
Asthewind,男,巨蟹座,1126,58,291,1.7,0,2017/11/13 18:26
zhenxingqing,保密,射手座,1069,238,364,1.7,0,2018/1/25 20:46
Sesame,女,双子座,344,71,443,2.6,0,2018/1/6 14:12
zhangjinhao,男,巨蟹座,1526,45,581,2.5,0,2018/1/26 10:34
yexi,保密,保密,18,0,119,0.1,0,2018/1/25 19:12
zhangms,保密,保密,16,1,119,0,0,2018/1/25 21:43
honeyxuan,女,牡羊座,2228,1093,129,3.8,0,2016/8/8 23:11
nodo,保密,水瓶座,2921,140,364,2,0,2018/1/26 2:27
Nomore,男,水瓶座,270,4,473,2,0,2018/1/26 10:04
rockets,保密,水瓶座,1174,1749,322,4.1,0,2017/2/17 23:45
xuyizhen,男,摩羯座,149,0,119,0.1,0,2018/1/26 8:57
coleone,男,金牛座,2548,6,364,1.8,0,2018/1/26 10:15
peerlessly,女,牡羊座,10,0,108,0,0,2018/1/14 17:19
xyventura,保密,射手座,85,9,90,0.8,0,2017/12/27 12:34
pipixiameile,保密,保密,7,0,92,0,0,2017/12/29 21:41
nanjiexixi,男,双鱼座,161,24,119,0.8,0,2018/1/26 9:15
hualian,保密,保密,33,1,103,0,0,2018/1/9 13:21
huihuoz,男,处女座,4043,402,663,3.3,0,2018/1/25 9:17
ChaoYH,男,狮子座,42,0,119,0.3,0,2018/1/25 18:14
liumh,女,金牛座,1927,753,364,3.4,0,2018/1/26 0:15
flyywh,男,狮子座,1345,16,575,2.2,0,2018/1/22 21:43
wysjzw,男,天蝎座,4141,30349,135,6,6,2016/8/15 9:05
Natalie,女,水瓶座,4,0,103,0,0,2018/1/9 10:56
cotangent,男,狮子座,603,2,518,2,0,2017/11/18 13:01
lixiang,男,双子座,240,9,117,0.9,0,2018/1/23 13:52
JFK,男,射手座,421,245,119,2.9,0,2018/1/25 11:06
howiewhy,男,牡羊座,1753,69,664,2.6,0,2018/1/25 15:02
alexduan,男,保密,366,0,119,0.6,0,2018/1/26 10:29
under,男,天蝎座,3738,316,447,3.2,0,2018/1/25 23:31
whatevergao,男,狮子座,6,0,89,0,0,2017/12/27 9:00
Cristin,女,牡羊座,76,1,105,0.1,0,2018/1/11 23:31
lxhhhhh,女,水瓶座,40,1,113,0.1,0,2018/1/19 21:12
clubjack,男,巨蟹座,1994,4636,662,4.6,0,2018/1/23 12:47
nietsnie,男,天秤座,3151,14,656,2.2,0,2018/1/17 12:56
Tomore,男,摩羯座,3988,951,652,3.7,0,2018/1/14 0:22
itsmylife,女,金牛座,236,39,581,2.5,0,2017/11/3 11:35
doctorw,男,牡羊座,1,0,21,0,0,2018/1/17 20:58
BakerSun,男,双鱼座,755,29,112,2.2,0,2018/1/18 18:38
Luck,男,天秤座,4674,1728,621,4,1,2017/12/13 19:50
pkupatrick,男,天秤座,309,12,162,1.1,0,2017/7/8 9:31
sageflyup,保密,保密,12,0,90,0.3,0,2017/12/27 20:25
SaberIandy,保密,保密,4748,7265,598,4.9,0,2017/11/20 12:33
gss,男,狮子座,395,22,610,2.3,0,2017/12/2 16:34
lilianlaw,女,金牛座,427,1,116,1.8,0,2018/1/22 12:37
sjw,男,天蝎座,121,14,118,2,0,2018/1/25 7:55
simonomis,男,天蝎座,1193,34,364,2.2,0,2018/1/25 21:40
laserdog,男,金牛座,244,28,518,2.4,0,2017/11/26 21:41
Levy,男,射手座,747,332,631,3.2,0,2017/12/23 15:18
kunpeng,男,保密,46,0,101,0.4,0,2018/1/8 10:26
xuliangxh,男,巨蟹座,530,36,119,1.6,0,2018/1/26 0:43
pkulcr,男,牡羊座,6820,46,664,2.5,0,2018/1/25 14:42
insomniacL,男,天蝎座,417,54,354,1.7,0,2018/1/16 9:28
kinkin,男,摩羯座,1892,92,462,2.7,0,2018/1/26 10:35
hezhichao,男,牡羊座,2016,99,364,2.6,0,2018/1/26 9:50
Whowho,女,双鱼座,469,24,359,1.4,0,2018/1/20 13:28
sysrsq,女,巨蟹座,463,20,605,2.3,0,2017/11/27 21:59
weiter,男,保密,2186,68,644,2.6,0,2018/1/5 14:17
junlucas,男,处女座,520,1,119,1.1,0,2018/1/26 9:26
jjjlqhls,女,处女座,2556,153,664,2.9,0,2018/1/25 20:59
Astronaut,保密,保密,138,4,119,0.2,0,2018/1/25 18:13
photon,男,双子座,931,94,119,1.1,0,2018/1/26 8:07
bcu,男,射手座,2295,278,660,3.1,0,2018/1/21 11:45
jornwin,保密,保密,5,0,75,0.1,0,2017/12/13 10:29
Duanyaoming,男,双子座,9,0,70,0.3,0,2017/12/7 17:16
xuantie,男,保密,618,1,359,1.1,0,2018/1/20 23:09
morninglunch,女,双鱼座,287,29,117,0.6,0,2018/1/23 13:35
xkkkaa,男,金牛座,2,0,21,0,0,2018/1/17 21:02
xlyytcy,男,保密,14,3,111,0.1,0,2018/1/17 18:52
fleming,男,摩羯座,4045,52,617,2.5,0,2017/12/10 10:08
kongbei,保密,保密,3156,2433,544,4.2,0,2017/9/27 23:34
plato,女,天蝎座,125,17,103,0.8,0,2018/1/9 19:05
tieniangzi,男,巨蟹座,322,22,265,2.3,0,2016/12/22 15:09
noname,男,摩羯座,1018,272,658,3.1,1,2018/1/20 1:42
shenjh,男,金牛座,591,65,385,2.6,0,2017/12/10 19:06
jumpingbunny,女,天秤座,108,10,33,1.3,0,2017/10/31 13:09
sunking,男,牡羊座,2299,1287,651,3.9,0,2018/1/12 14:29
tttrivial,男,摩羯座,2,0,21,0,0,2018/1/17 21:15
rongmeijun,男,牡羊座,2116,43,664,2.5,0,2018/1/25 20:50
IOAM,男,摩羯座,8,5,33,0.5,0,2017/11/1 10:00
likaisen,女,双鱼座,275,22,308,2.3,0,2017/10/3 8:48
enviro,男,双子座,516,143,605,2.9,0,2017/11/27 21:38
anthann,男,水瓶座,1408,38,516,2.4,0,2017/8/30 12:16
WeltStar,女,保密,862,432,364,2.2,0,2018/1/25 18:15
marionette,保密,保密,13,0,26,0.1,0,2018/1/22 14:16
sphoenix,男,牡羊座,294,1,119,0.2,0,2018/1/25 23:35
francisekawa,男,双鱼座,299,5,119,1.9,0,2018/1/26 3:02
royhopps,男,水瓶座,372,1,113,1.1,0,2018/1/19 13:11
sololee,男,巨蟹座,1567,609,190,3.5,0,2016/10/8 21:53
