23253,vickywmy,女,保密,246,3,114,0.6,0,2018-01-21 22:40:21,user,NA
23254,GracieFan,女,天秤座,997,918,629,3.7,1,2017-12-23 19:11:49,user,NA
23255,lego,男,狮子座,3,0,25,0.0,0,2018-01-23 14:56:47,user,NA
23256,songxuan,男,双鱼座,756,32,578,2.4,0,2017-11-02 10:05:29,user,NA
23257,hanghang,女,巨蟹座,83,13,80,0.4,0,2017-12-19 12:42:53,user,NA
23258,MonsterOne,男,保密,82,6,40,0.5,0,2017-11-09 16:46:08,user,NA
23259,Erena,男,天秤座,335,19,240,2.3,0,2017-05-25 02:00:05,user,NA
23260,kevinfkx,男,天蝎座,78,6,118,0.4,0,2018-01-26 15:19:56,user,NA
23261,wangshengbo,男,双鱼座,2361,7,416,2.1,0,2017-11-05 21:22:13,user,NA
23262,xbas,保密,保密,1,0,21,0.0,0,2018-01-18 21:31:46,user,NA
23263,wanghuachao,男,金牛座,544,10,119,2.1,0,2018-01-27 07:29:25,user,NA
23265,trytwo,女,狮子座,919,2408,582,4.2,0,2017-11-06 16:57:42,user,NA
23266,beifan,男,金牛座,59,7,102,0.9,0,2018-01-09 19:55:33,user,NA
23267,chang,女,牡羊座,553,25,200,2.3,0,2016-10-20 18:31:06,user,NA
23268,Roi,保密,保密,22,11,107,0.5,0,2018-01-15 18:13:51,user,NA
23269,lzklx,男,金牛座,681,3,99,1.8,0,2018-01-07 10:03:55,user,NA
23270,dtlyr,女,处女座,198,15,412,2.2,0,2017-05-19 19:37:38,user,NA
23271,yinyiqiufeng,男,天秤座,1799,215,605,3.0,0,2017-11-28 19:31:06,user,NA
23272,davidatpku,保密,保密,5202,2643,432,4.3,0,2017-06-09 15:29:19,版务,NA
23273,balabalaxmx,男,摩羯座,35,1,119,0.4,0,2018-01-27 17:35:22,user,NA
23274,jobama,女,双子座,1425,734,645,3.6,0,2018-01-08 14:48:33,user,NA
23275,Ithaca,保密,保密,62,22,117,1.0,0,2018-01-24 19:30:34,user,NA
23277,iFruit,男,金牛座,1026,78,362,2.7,2,2018-01-24 10:37:43,user,NA
23278,liuxingzhx,保密,保密,4,1,95,0.0,0,2018-01-03 13:49:48,user,NA
23279,xiaosheng,男,双鱼座,180,36,192,2.4,0,2016-10-12 11:31:49,user,NA
23280,xiaoping,男,牡羊座,2,0,8,0.0,0,2018-01-05 20:17:05,user,NA
23281,guangmang,男,水瓶座,998,257,323,3.1,0,2017-02-20 15:46:46,user,NA
23282,alastoryu,男,牡羊座,161,18,406,2.3,0,2017-10-27 11:49:25,user,NA
23283,lamy,女,摩羯座,19,11,114,0.3,0,2018-01-22 14:56:38,user,NA
23284,Drmonster,男,处女座,371,18,409,2.3,0,2017-12-26 15:07:59,user,NA
23285,wchszpku,男,处女座,3361,63,664,2.6,0,2018-01-27 08:36:36,user,NA
23286,stoneshi,男,摩羯座,2282,240,536,3.1,0,2018-01-25 20:16:48,user,NA
23287,mozzie,男,天蝎座,1130,126,457,2.8,0,2018-01-26 12:57:40,user,NA
23288,hsino,男,巨蟹座,5391,495,663,3.4,0,2018-01-26 18:29:17,user,NA
23289,lic,男,保密,57,1,118,0.3,0,2018-01-26 13:04:19,user,NA
23290,zjfangyuan,女,天秤座,501,96,391,2.7,0,2017-06-14 18:10:47,user,NA
23291,hongshui,男,双子座,4,0,9,0.1,0,2018-01-06 20:44:46,user,NA
23292,vicissitudes,男,巨蟹座,2469,42,573,2.5,0,2018-01-20 04:50:34,user,NA
23293,chat,男,巨蟹座,1234,487,214,3.4,0,2016-11-03 15:35:15,user,NA
23294,goodmorningz,男,水瓶座,101,3,95,1.2,0,2018-01-03 15:40:51,user,NA
23295,waily,女,摩羯座,1855,444,537,3.4,0,2017-09-21 20:44:18,user,NA
23296,JiayouBaxia,保密,天蝎座,1114,147,364,2.1,0,2018-01-26 20:46:47,user,NA
23297,hjnongiaoiu,男,天秤座,830,78,535,2.7,0,2017-12-17 13:26:04,user,NA
23298,Iofly,保密,摩羯座,269,4,119,0.4,0,2018-01-26 23:19:30,user,NA
23299,ilbong,保密,保密,7,0,97,0.1,0,2018-01-05 14:34:14,user,NA
23300,MSNQQ,男,天蝎座,117,83,321,2.7,0,2017-02-18 14:50:24,user,NA
23301,opeis,男,天蝎座,2004,23,107,1.7,0,2018-01-14 22:54:42,user,NA
23302,ArmSeanHe,男,双鱼座,557,2,659,2.0,0,2018-01-22 17:45:20,user,NA
23303,methylg,男,牡羊座,2880,152,663,2.9,0,2018-01-26 06:51:53,user,NA
23304,OliverWang,男,射手座,9,1,91,0.1,0,2017-12-30 12:18:35,user,NA
23305,orson,男,处女座,4,0,24,0.0,0,2018-01-22 10:31:48,user,NA
23306,yiercx,女,天秤座,2,0,6,0.0,0,2018-01-03 19:59:03,user,NA
23307,MagicCodes,保密,天秤座,4,0,101,0.0,0,2018-01-09 08:39:52,user,NA
23308,debussy,男,金牛座,16,2,89,0.5,0,2017-12-28 16:28:06,user,NA
23309,smilencq,女,射手座,439,97,577,2.7,0,2018-01-26 14:32:32,user,NA
23310,idy,女,射手座,3,0,19,0.0,0,2018-01-17 13:41:52,user,NA
23311,fateben,男,天秤座,26,2,34,0.6,0,2017-11-03 13:51:03,user,NA
23312,lulalula,女,天秤座,182,5,117,1.1,0,2018-01-25 13:32:39,user,NA
23313,lizhanwu,男,双鱼座,8,0,89,0.0,0,2017-12-28 10:44:35,user,NA
23314,qince,男,天秤座,195,8,112,1.8,0,2018-01-19 20:35:49,user,NA
23315,netfish,男,金牛座,120,0,390,2.0,0,2018-01-18 21:29:03,user,NA
23316,bluepill,男,双子座,271,110,200,2.8,2,2016-10-20 08:54:19,user,NA
23317,Lelouchz,女,双子座,3391,754,12,3.6,0,2016-04-15 11:47:25,user,NA
23318,Watchfaith,男,金牛座,268,29,349,2.4,0,2017-05-31 09:55:23,user,NA
23319,youngforU,男,牡羊座,1759,94,375,2.7,0,2017-12-27 21:19:43,user,NA
23320,leaver,男,狮子座,835,23,591,2.3,0,2018-01-26 21:43:48,user,NA
23321,Satie,男,保密,2760,351,664,3.2,0,2018-01-27 00:03:13,user,NA
23322,hehehuhu,男,牡羊座,341,38,633,2.4,0,2018-01-09 17:09:24,user,NA
23323,EECSqingxie,保密,保密,145,24,622,2.3,0,2017-12-16 17:38:30,user,NA
23324,pyx,男,狮子座,2026,1244,518,3.9,0,2017-09-02 21:23:23,user,NA
23325,liuxiaoxuan,女,双鱼座,6,3,36,0.2,0,2017-11-05 16:14:27,user,NA
23326,Smallst,男,双子座,8416,954,578,3.7,0,2018-01-27 19:06:32,user,NA
23327,trumpz,女,射手座,122,27,71,1.4,0,2017-12-10 11:48:43,user,NA
23328,txy,男,摩羯座,4,0,34,0.1,0,2017-11-03 16:32:08,user,NA
23329,mxnc,男,保密,1156,1579,85,4.0,0,2016-06-26 20:08:25,user,NA
23330,Schindler,男,水瓶座,2255,7,664,2.1,0,2018-01-27 01:54:25,user,NA
23331,wanwei,男,天蝎座,3386,88,638,2.7,0,2018-01-01 11:13:14,user,NA
23332,luoyong,男,狮子座,387,0,98,1.7,0,2018-01-05 23:01:53,user,NA
23333,ShiYongping,男,天秤座,2105,172,119,2.8,0,2018-01-27 17:31:42,user,NA
23334,Default,男,金牛座,1027,381,460,3.3,1,2017-07-23 08:12:39,版务,NA
23335,flywyb,女,牡羊座,3542,334,624,3.2,0,2017-12-18 11:50:31,user,NA
23336,houdong,保密,处女座,2702,95,121,2.7,0,2016-08-02 13:06:49,user,NA
23337,ego,男,双子座,4,1,78,0.1,0,2017-12-17 10:24:17,user,NA
23338,dmzgeass,男,保密,19,0,16,0.2,0,2018-01-13 19:21:44,user,NA
23339,bravery,男,射手座,292,7,89,1.1,0,2017-12-27 19:40:35,user,NA
23340,Lyceion,男,狮子座,9,0,37,0.1,0,2017-11-06 16:19:54,user,NA
23341,jessieccc,保密,双子座,21,0,119,0.1,0,2018-01-26 19:58:36,user,NA
23342,Tieliu,保密,保密,3169,49449,127,6.4,0,2016-08-08 01:12:39,版务,NA
23343,junehomm,保密,保密,51,2,117,0.1,0,2018-01-25 14:39:02,user,NA
23344,LMhao,男,水瓶座,2,0,6,0.0,0,2018-01-03 20:21:57,user,NA
23345,charleycn,男,摩羯座,1073,28,664,2.4,0,2018-01-27 11:44:01,user,NA
23346,nibaxiaohai,女,巨蟹座,837,60,637,2.6,0,2017-12-31 03:00:57,user,NA
23347,pkuyp,男,水瓶座,15,0,4,0.0,0,2018-01-01 19:38:58,user,NA
23348,xieyangyang,女,处女座,3,0,11,0.0,0,2018-01-08 21:28:29,user,NA
23349,oltremare,保密,保密,17,0,59,0.3,0,2017-11-28 16:53:52,user,NA
23350,nanwu,女,双鱼座,780,13,603,2.2,0,2018-01-22 21:25:43,user,NA
23352,YHGuo,男,牡羊座,318,103,118,1.9,0,2018-01-26 15:17:21,user,NA
23353,cluster,男,天秤座,377,1,117,1.7,0,2018-01-24 23:19:05,user,NA
23354,mooreliu,男,摩羯座,3306,6,364,1.8,0,2018-01-27 17:38:52,user,NA
23355,DarkMagician,男,天蝎座,2919,233,416,3.1,0,2017-05-24 16:01:41,user,NA
23356,snailfly,男,天蝎座,2482,887,423,3.7,0,2017-05-31 09:41:53,user,NA
23357,ook,男,双子座,3161,170,664,2.9,0,2018-01-27 17:53:21,user,NA
23358,LEOBH,男,狮子座,743,59,403,2.6,0,2017-05-11 09:36:22,user,NA
23359,Richter,男,射手座,6547,22294,642,5.7,3,2018-01-05 17:16:30,user,NA
23360,spiralgalaxy,男,天秤座,465,30,622,2.4,0,2017-12-16 12:36:26,user,NA
23361,wafield,男,水瓶座,8265,10497,511,5.2,15,2017-08-27 12:18:43,user,NA
23362,Sara,保密,保密,131,31,115,1.1,0,2018-01-22 23:01:47,user,NA
23363,cainong,男,水瓶座,8,0,96,0.1,0,2018-01-03 20:37:10,user,NA
23364,lianyin,保密,射手座,10,0,15,0.7,0,2017-10-14 21:51:12,user,NA
23365,yourloving,男,射手座,1134,416,460,3.3,0,2017-07-07 17:51:43,user,NA
23366,Luodog,男,处女座,4504,7489,582,5.0,1,2017-11-06 16:32:20,版务,NA
23367,boleen,女,天秤座,1338,261,536,3.1,0,2017-09-21 09:21:23,user,NA
23368,fuhuo,男,摩羯座,2419,450,661,3.4,0,2018-01-23 22:24:47,user,NA
23369,xhw,男,处女座,1714,131,458,2.8,0,2017-07-05 13:12:20,user,NA
23370,bmeangel,保密,保密,538,32,119,2.3,0,2018-01-27 18:38:55,user,NA
23371,wanzhaoxue,保密,保密,40,2,96,1.0,0,2018-01-04 08:57:57,user,NA
23372,ShawnShan,男,保密,16,0,118,0.0,0,2018-01-26 00:07:40,user,NA
23373,kkakk,女,天蝎座,289,15,423,2.2,0,2018-01-03 19:07:23,user,NA
23374,likaii,男,处女座,256,10,119,1.3,0,2018-01-26 21:55:33,user,NA
23375,fantazia,男,射手座,101,7,479,2.1,0,2017-11-03 12:17:15,user,NA
23376,yanffenrou,保密,保密,7,6,67,0.2,0,2017-12-05 22:37:09,user,NA
23377,puzz,男,天秤座,207,0,115,1.1,0,2018-01-22 22:52:37,user,NA
23378,lisuwanznh,男,天秤座,2320,12,619,2.2,0,2017-12-12 23:36:11,user,NA
23379,wwwpkueducn,男,双子座,2770,5286,496,4.7,0,2017-08-12 11:12:33,user,NA
23380,xiaoxiaolcg,男,天秤座,705,120,637,2.8,2,2017-12-31 04:22:17,user,NA
23381,xupengzhouxx,男,狮子座,329,18,364,1.6,0,2018-01-27 08:44:27,user,NA
23382,morninsun,男,保密,2,0,7,0.0,0,2018-01-04 19:38:54,user,NA
23383,LancerX,男,狮子座,5373,3540,658,4.5,0,2018-01-21 10:40:57,user,NA
23384,Nora,女,天秤座,118,3,78,1.2,0,2017-12-17 11:19:23,user,NA
23385,lindasherloo,女,牡羊座,1056,147,269,2.9,0,2016-12-28 17:32:03,user,NA
23386,leier,女,保密,74,4,119,0.2,0,2018-01-26 19:32:58,user,NA
23387,lulumoli,女,射手座,13,0,115,0.0,0,2018-01-22 23:20:51,user,NA
23388,Facepalm,保密,天蝎座,137,1,119,0.0,0,2018-01-27 17:44:47,user,NA
23389,zyhzyh,男,天蝎座,731,7,612,2.1,0,2017-12-06 12:31:07,user,NA
23390,byning,女,摩羯座,235,13,428,2.2,0,2018-01-25 12:36:10,user,NA
23391,smilence,男,摩羯座,911,143,446,2.9,0,2018-01-26 20:47:55,user,NA
23392,Dorothyzay,女,牡羊座,133,23,346,2.3,0,2018-01-04 18:54:04,user,NA
23393,shelleyHJ,女,牡羊座,188,9,118,0.5,0,2018-01-26 10:49:40,user,NA
23394,Froilan,男,巨蟹座,311,14,84,2.0,0,2017-12-22 19:23:57,user,NA
23395,americanpies,男,金牛座,651,90,578,2.7,0,2017-11-02 17:44:07,user,NA
23396,sunkist,男,保密,57,3,116,0.7,0,2018-01-23 22:25:22,user,NA
23397,Joleen,女,狮子座,5,0,65,0.1,0,2017-12-04 10:22:38,user,NA
23398,Floria,女,双鱼座,466,57,392,2.6,0,2017-09-16 23:37:24,user,NA
23399,haominlan,女,摩羯座,1081,20,116,2.0,0,2018-01-24 12:20:01,user,NA
23400,miaoyuyu,女,牡羊座,2,1,8,0.0,0,2018-01-05 20:28:50,user,NA
23401,dabeibei,保密,处女座,85,22,118,0.8,0,2018-01-25 20:40:13,user,NA
23402,pkukeepgoing,男,天秤座,2726,477,628,3.4,0,2018-01-27 08:51:49,user,NA
23403,herb,男,天蝎座,36,0,102,0.6,0,2018-01-10 14:41:41,user,NA
23405,luyuehui,男,保密,2,1,7,0.0,0,2018-01-04 19:40:11,user,NA
23406,IvanPotter,男,双鱼座,306,2,423,2.0,0,2017-12-27 23:01:25,user,NA
23407,LThistory,男,天蝎座,67,5,109,0.9,0,2018-01-17 11:24:29,user,NA
23408,linjian,男,双子座,1032,183,656,3.0,0,2018-01-18 22:20:25,user,NA
23409,dorothyyuan,女,金牛座,22,0,83,0.3,0,2017-12-22 18:00:24,user,NA
23410,loic,男,摩羯座,1,0,16,0.0,0,2018-01-14 02:48:24,user,NA
23411,bigcatdog,男,巨蟹座,3639,237,403,3.1,0,2017-05-11 10:47:36,user,NA
23412,zbwhaha,男,天蝎座,15,0,85,0.1,0,2017-12-23 19:35:04,user,NA
23413,taimingpku,男,双子座,189,1,119,0.2,0,2018-01-27 18:15:54,user,NA
23414,spaceman,男,天秤座,2427,298,664,3.2,0,2018-01-27 15:09:03,user,NA
23415,whwhwh,男,双鱼座,2883,2162,182,4.2,0,2016-10-02 07:52:33,user,NA
23416,zedongxupku,男,摩羯座,77,3,109,0.6,0,2018-01-17 16:03:23,user,NA
23417,username,男,处女座,194,0,119,0.8,0,2018-01-27 17:06:48,user,NA
23418,zhangpkubbs,男,水瓶座,1557,39,470,2.5,0,2018-01-22 19:08:24,user,NA
23419,mingyu,女,天秤座,244,2840,589,4.3,0,2017-11-12 20:45:25,user,NA
23420,gulugulu,女,狮子座,108,9,398,2.1,0,2017-11-29 00:25:21,user,NA
23421,quique,男,处女座,4989,6987,648,4.9,2,2018-01-11 16:01:50,user,NA
23422,gaoyu,保密,双鱼座,1060,0,117,0.9,0,2018-01-24 20:24:00,user,NA
23423,masakilove,保密,天蝎座,5,0,45,0.1,0,2017-11-14 16:19:40,user,NA
23424,wangruhui,女,牡羊座,832,111,203,2.8,0,2016-10-23 11:30:44,user,NA
23425,siaa,保密,保密,2,0,13,0.0,0,2018-01-11 16:06:40,user,NA
23426,JackieeMiu,保密,保密,3,1,6,0.0,0,2018-01-04 12:19:11,user,NA
23427,royesed,男,天秤座,188,29,541,2.4,0,2017-09-26 15:34:22,user,NA
23428,yuria,女,双子座,35,20,80,0.9,0,2017-12-19 11:30:10,user,NA
23429,JuwanLee,保密,保密,1049,46,364,1.4,0,2018-01-27 14:24:43,user,NA
23430,MORNINGMX,男,双鱼座,1271,0,116,1.0,0,2018-01-24 17:55:44,user,NA
23431,qmhan,男,牡羊座,1253,168,659,2.9,0,2018-01-21 20:05:24,user,NA
23432,Yyyyqq,男,摩羯座,337,21,448,2.3,0,2018-01-26 18:08:51,user,NA
23433,Czarniecki,男,保密,545,21,118,0.7,0,2018-01-25 19:40:41,user,NA
23434,oops,男,巨蟹座,93,8,101,0.2,0,2018-01-09 13:39:34,user,NA
23435,WizardYang,男,摩羯座,2299,152,663,2.9,3,2018-01-26 11:26:06,user,NA
23436,MyNightmare,保密,天秤座,1626,78,662,2.7,0,2018-01-25 17:31:55,user,NA
23437,zghzgly,男,天秤座,1276,290,639,3.2,0,2018-01-02 13:23:49,user,NA
23438,sjia,男,巨蟹座,3462,2820,645,4.3,0,2018-01-07 22:06:27,user,NA
23439,capsicum,男,摩羯座,857,128,356,2.8,0,2017-03-25 17:53:01,user,NA
23440,aoisukai,女,射手座,29,1,118,0.1,0,2018-01-26 11:37:40,user,NA
23442,PhaetonH,保密,保密,419,0,119,0.6,0,2018-01-27 17:05:25,user,NA
23443,opendoor,保密,处女座,4,0,61,0.1,0,2017-11-30 11:11:13,user,NA
23444,Dazzling,女,摩羯座,3,0,6,0.0,0,2018-01-03 21:16:16,user,NA
23445,Leany,女,双鱼座,879,98,414,2.7,0,2017-05-22 14:37:21,user,NA
23446,sandandfoam,男,射手座,1663,60,397,2.6,3,2018-01-26 06:34:58,user,NA
23447,jackwxp,男,双子座,652,278,116,2.4,0,2018-01-24 16:05:19,user,NA
23448,ayake,男,牡羊座,5717,135856,576,7.0,62,2017-10-31 15:18:37,版务,NA
23449,tiandixiaoxi,男,双鱼座,5874,24960,662,5.8,0,2018-01-24 22:46:37,版务,NA
23450,nihaopku,男,巨蟹座,1099,12,405,2.2,0,2018-01-27 18:42:51,user,NA
23451,ghostplant,保密,处女座,6,0,86,0.1,0,2017-12-24 22:13:08,user,NA
23452,live,男,双子座,2,0,12,0.0,0,2018-01-09 23:08:50,user,NA
23453,dddjjjy,保密,保密,2,0,12,0.0,0,2018-01-09 23:14:53,user,NA
23454,chaochaohz,女,巨蟹座,229,7,228,1.9,0,2017-09-13 10:50:50,user,NA
23455,Uforever,女,水瓶座,1174,261,498,3.1,0,2017-08-14 17:56:07,user,NA
23456,wuyan,女,摩羯座,590,42,517,2.5,0,2017-09-02 16:12:44,user,NA
23457,Tamer,男,天秤座,30,1,79,0.3,0,2017-12-18 16:32:18,user,NA
23458,iammiaomiao,男,射手座,3306,535,629,3.4,0,2017-12-23 08:55:45,user,NA
23459,Glocke,女,处女座,96,4,80,0.8,0,2017-12-19 11:08:54,user,NA
23460,YiXiong,男,处女座,2942,14,364,2.2,0,2018-01-27 16:23:56,user,NA
23461,wildtyp,保密,保密,21,3,2,0.4,0,2017-10-02 17:00:46,user,NA
23462,fio,女,狮子座,93,14,106,2.2,0,2018-01-14 16:47:52,user,NA
23463,happyrain,女,双鱼座,123,3,296,0.8,0,2017-11-20 14:04:08,user,NA
23464,wangziqi,保密,摩羯座,1607,376,580,3.3,0,2018-01-27 16:34:21,user,NA
23465,MARCUSYAO,男,双子座,1824,593,364,3.3,2,2018-01-27 13:34:22,user,NA
23466,totorosk,女,狮子座,792,278,467,3.1,0,2018-01-27 09:17:55,user,NA
23467,NAXX,男,天蝎座,867,233,95,3.1,0,2016-07-07 09:40:18,user,NA
23468,ribbonfish,男,摩羯座,6079,14649,441,5.4,5,2017-06-18 13:04:57,user,NA
23469,zoechou,保密,保密,7,3,111,0.2,0,2018-01-18 23:15:11,user,NA
23470,bananananana,保密,巨蟹座,159,0,72,0.3,0,2017-12-11 12:12:50,user,NA
23471,Rudolfray,男,保密,507,44,119,1.4,0,2018-01-27 19:14:20,user,NA
23472,Charlestat,女,天蝎座,118,1,573,2.0,0,2018-01-16 08:42:01,user,NA
23473,MYBZ,女,巨蟹座,10,2,101,0.1,0,2018-01-09 09:34:37,user,NA
23474,ler,男,天蝎座,2085,27,341,2.4,0,2017-03-10 16:51:45,user,NA
23475,northernland,男,水瓶座,2005,1060,656,3.8,0,2018-01-18 20:52:23,user,NA
23476,Mwood,男,射手座,503,5,655,2.0,0,2018-01-17 21:48:15,user,NA
23477,asukanokaze,男,处女座,6360,5671,664,4.8,22,2018-01-27 00:09:05,版务,NA
23478,Elsker,男,摩羯座,33,11,94,0.2,0,2018-01-02 11:18:16,user,NA
23479,ZhouGong,男,水瓶座,1112,0,119,1.8,0,2018-01-27 09:55:38,user,NA
23480,BANCAI,保密,双鱼座,78,0,111,0.1,0,2018-01-19 00:32:08,user,NA
23481,kevinzyf,男,天秤座,1923,17,16,1.8,0,2017-10-16 18:31:27,user,NA
23482,seraphsusu,女,双子座,30,4,0,0.5,0,2017-09-30 16:27:26,user,NA
23483,Prometheus,女,天蝎座,448,124,662,2.8,0,2018-01-25 18:17:02,user,NA
23484,AdamGao,男,保密,4,0,117,0.0,0,2018-01-25 15:58:30,user,NA
23485,Dzagoev,男,牡羊座,170,6,388,2.1,0,2017-04-26 10:17:14,user,NA
23486,Snaky,女,金牛座,5,0,71,0.1,0,2017-12-10 12:39:53,user,NA
23487,caleb,男,摩羯座,3033,552,639,3.5,0,2018-01-02 16:26:12,user,NA
23488,soulham,女,处女座,664,11,104,1.4,0,2018-01-12 09:51:52,user,NA
23489,fishhook,男,摩羯座,3710,11,578,2.2,0,2018-01-27 18:13:37,user,NA
23490,FactorialN,男,保密,5,0,117,0.0,0,2018-01-24 20:39:46,user,NA
23491,DNPB,男,狮子座,1114,0,565,2.0,0,2018-01-27 08:22:46,user,NA
23492,bd,保密,牡羊座,234,60,433,2.6,0,2017-06-09 20:58:21,user,NA
23493,qflute,男,水瓶座,1777,1253,199,3.9,0,2016-10-18 22:33:22,版务,NA
23494,nancysun,女,保密,39,0,37,0.5,0,2017-11-06 14:51:04,user,NA
23495,Aliciaa,女,金牛座,67,1,110,0.0,0,2018-01-18 10:02:02,user,NA
23496,AromaRhyme,男,处女座,4131,13282,664,5.4,1,2018-01-27 16:07:22,版务,NA
23497,steventmb,男,双子座,134,2,246,2.0,0,2017-09-13 22:27:23,user,NA
23498,mstt,男,金牛座,25,28,115,0.8,0,2018-01-23 12:49:17,user,NA
23499,Applo,男,保密,176,26,119,0.8,0,2018-01-27 19:03:52,user,NA
23500,mikexiao,男,射手座,3291,8,116,2.0,0,2018-01-24 10:36:09,user,NA
23501,kayii,保密,保密,6,0,6,0.0,0,2018-01-04 13:03:48,user,NA
23502,hbr,男,天秤座,2542,3088,279,4.4,3,2017-01-06 21:08:35,user,NA
23503,zhangjunwei,男,处女座,24,3,119,0.1,0,2018-01-27 18:52:20,user,NA
23504,howard,男,天秤座,53,2,84,0.8,0,2017-12-22 21:49:30,user,NA
23505,twodays,男,天秤座,706,3301,469,4.4,11,2017-07-16 13:02:57,user,NA
23506,Tosan,保密,保密,112,1,71,0.4,0,2017-12-10 13:54:40,user,NA
23507,orainy,男,金牛座,1913,433,642,3.3,0,2018-01-05 17:15:28,user,NA
23508,lengxu,女,水瓶座,91,22,313,2.3,0,2017-02-10 09:48:56,user,NA
23509,ZYYZL,女,双子座,142,50,417,2.5,0,2017-05-25 00:50:46,user,NA
23510,tarzon,男,双子座,847,441,23,3.3,0,2016-04-25 21:56:10,user,NA
23511,hewanjun,女,狮子座,903,482,442,3.4,0,2017-09-13 13:05:09,user,NA
23512,Guanli,保密,保密,759,291,664,3.2,0,2018-01-26 23:45:00,user,NA
23513,caiwy,男,巨蟹座,976,83,119,1.5,0,2018-01-27 12:47:52,user,NA
23514,shirleyiyl,女,天蝎座,811,239,347,3.1,0,2017-03-16 15:33:24,user,NA
23515,xuchenguang,男,巨蟹座,20,68,47,1.1,0,2017-11-16 10:28:54,user,NA
23516,chenlt,男,保密,641,32,110,2.2,0,2018-01-17 23:10:03,user,NA
23517,swirly,男,金牛座,3325,1043,663,3.8,0,2018-01-26 17:21:23,user,NA
23518,JacksonTB,男,天秤座,1178,222,662,3.1,0,2018-01-25 05:47:03,user,NA
23519,lingcai,男,水瓶座,70,0,333,2.0,0,2017-11-11 16:12:35,user,NA
23520,xiaoyaoabcd,女,金牛座,4187,66,569,2.6,0,2018-01-27 16:52:56,user,NA
23521,PHMCcoral,男,牡羊座,4742,11676,664,5.3,0,2018-01-27 09:55:00,user,NA
23522,tongren,男,狮子座,709,1,363,1.3,0,2018-01-26 15:09:35,user,NA
23523,djr,男,双子座,105,10,541,2.2,0,2018-01-01 10:46:05,user,NA
23524,guoxuejun,男,天秤座,16,0,63,0.5,0,2017-12-02 18:57:46,user,NA
23525,lvhuaan,男,金牛座,9351,4767,664,4.7,0,2018-01-27 13:16:45,user,NA
23526,zbra,男,双子座,33,0,114,0.1,0,2018-01-21 22:03:15,user,NA
23527,liveindream,男,保密,239,2,118,1.0,0,2018-01-26 10:06:01,user,NA
23528,wujiaqiu,女,摩羯座,11,0,113,0.0,0,2018-01-21 00:05:03,user,NA
23529,realgold,保密,巨蟹座,2280,231,664,3.1,0,2018-01-27 15:06:38,user,NA
23530,yanaung,男,摩羯座,55,1,72,1.7,0,2017-12-10 19:36:43,user,NA
23531,wwt,男,双子座,636,1,368,2.0,0,2018-01-27 08:19:40,user,NA
23532,aaaaalex,男,双鱼座,700,36,571,2.4,0,2018-01-27 11:09:18,user,NA
23533,IamEric,男,摩羯座,6,0,21,0.0,0,2018-01-19 07:53:09,user,NA
23534,Accepted,男,牡羊座,6068,8153,652,5.0,3,2018-01-15 09:57:09,user,NA
23535,zxmathxs,男,双子座,164,4,112,0.4,0,2018-01-20 10:44:05,user,NA
23536,AngelC,女,水瓶座,55,16,107,1.8,0,2018-01-15 14:15:19,user,NA
23537,zjczl,男,射手座,890,217,662,3.0,0,2018-01-25 12:16:28,user,NA
23538,redshell,保密,水瓶座,3251,31979,441,6.0,1,2017-06-18 15:44:04,user,NA
23539,yqli,男,天蝎座,31,0,327,1.0,0,2017-12-20 19:22:50,user,NA
23540,Aprilll,保密,保密,201,0,363,0.3,0,2018-01-26 17:45:14,user,NA
23541,Kevinxu,男,摩羯座,3,0,6,0.0,0,2018-01-03 22:34:43,user,NA
23543,vivibear,女,水瓶座,704,4,108,1.4,0,2018-01-16 09:12:36,user,NA
23544,chuyun,男,水瓶座,1423,0,309,2.0,0,2017-02-05 22:06:47,user,NA
23545,teresakayi,保密,双子座,2,1,6,0.0,0,2018-01-03 21:54:17,user,NA
23546,xuhaoyu,男,双鱼座,309,1,112,1.0,0,2018-01-20 09:26:46,user,NA
23547,Ginger,女,天秤座,2,0,15,0.0,0,2018-01-12 22:14:04,user,NA
23548,amyzheng,女,双子座,347,61,119,2.1,0,2018-01-27 17:09:06,user,NA
23549,bobselena,男,射手座,334,65,390,2.6,0,2017-04-28 00:06:44,user,NA
23550,HNOONH,保密,保密,10,1,58,0.3,0,2017-11-27 10:26:38,user,NA
23551,biyousifang,男,天蝎座,401,81,437,2.7,0,2018-01-16 00:54:17,user,NA
23552,MrWolffy,男,巨蟹座,119,24,111,0.8,0,2018-01-19 16:27:21,user,NA
23553,hubeizk,男,处女座,653,17,457,2.3,0,2018-01-27 09:30:41,user,NA
23554,Nooope,男,射手座,334,79,531,2.7,0,2017-09-16 10:57:08,user,NA
23555,line,男,天蝎座,1453,1235,182,3.9,0,2016-10-02 07:05:45,user,NA
23556,david,男,巨蟹座,40,0,25,0.0,0,2018-01-23 14:09:56,user,NA
23557,zhoudan,女,天蝎座,528,20,429,2.3,0,2017-09-30 19:44:45,user,NA
23558,pkuFJJ,女,双鱼座,573,20,364,1.3,0,2018-01-27 10:53:34,user,NA
23559,Yoheywalker,男,水瓶座,1130,4,531,2.0,0,2017-11-13 14:41:37,user,NA
23560,tinymeng,女,射手座,1768,219,636,3.0,0,2017-12-30 15:47:38,user,NA
23561,zou,男,金牛座,479,2,119,0.5,0,2018-01-26 22:09:55,user,NA
